tooth_class,specimen,num_amtl,sockets,age,stdev_age,prob_male,genus,pop,m_focal,num_words,district,refCountry,redCards,n_focal,gender,dyad,deny
Premolar,UVS101,0,8,22.0,2.59401611,0.25,Homo sapiens,Khoi-San,2,383,61382,7,0,5,1,6,0
Anterior,UVS102,0,12,32.0,3.37708808,0.25,Homo sapiens,Khoi-San,3,106,68858,8,0,10,1,4,0
Posterior,UVS102,0,12,37.0,3.37708808,0.25,Homo sapiens,Khoi-San,2,120,72017,44,0,5,1,1,0
Premolar,UVS102,0,8,22.0,3.37708808,0.25,Homo sapiens,Khoi-San,3,145,65151,7,0,10,2,4,0
Anterior,UVS104,0,12,42.0,2.59401611,0.75,Homo sapiens,Khoi-San,2,106,63073,3,0,5,2,4,0
Posterior,UVS104,0,12,52.0,2.59401611,0.75,Homo sapiens,Khoi-San,2,324,63198,44,0,5,1,4,0
Premolar,UVS104,0,8,37.0,2.59401611,0.75,Homo sapiens,Khoi-San,3,166,64717,8,0,10,1,8,0
Anterior,UVS105,0,9,27.0,4.32538295,0.25,Homo sapiens,Khoi-San,3,145,63719,8,0,10,1,2,0
Posterior,UVS105,3,10,32.0,4.32538295,0.25,Homo sapiens,Khoi-San,2,324,63800,44,0,5,2,4,0
Premolar,UVS105,2,8,27.0,4.32538295,0.25,Homo sapiens,Khoi-San,2,145,71357,45,0,5,1,5,1
Anterior,UVS119,0,6,27.0,2.59401611,0.75,Homo sapiens,Khoi-San,3,106,65557,44,0,10,1,7,0
Posterior,UVS119,0,6,37.0,2.59401611,0.75,Homo sapiens,Khoi-San,2,383,67587,3,0,6,2,5,1
Premolar,UVS119,0,4,47.0,2.59401611,0.75,Homo sapiens,Khoi-San,2,383,67470,93,0,5,2,5,0
Anterior,UVS12,0,6,32.0,3.60361662,0.75,Homo sapiens,Khoi-San or bushman half-caste,3,120,64857,8,0,10,2,8,0
Posterior,UVS12,0,6,27.0,3.60361662,0.75,Homo sapiens,Khoi-San or bushman half-caste,3,324,61507,76,0,10,2,4,0
Premolar,UVS12,0,4,57.0,3.60361662,0.75,Homo sapiens,Khoi-San or bushman half-caste,2,166,63792,80,0,6,1,5,0
Anterior,UVS125,10,12,22.0,7.8,0.25,Homo sapiens,Khoi-San,3,383,72447,8,0,10,1,4,0
Posterior,UVS125,12,12,42.0,7.8,0.25,Homo sapiens,Khoi-San,2,145,62323,64,0,6,1,5,0
Premolar,UVS125,8,8,57.0,7.8,0.25,Homo sapiens,Khoi-San,3,166,64667,7,0,10,2,8,0
Anterior,UVS142,0,12,57.0,1.99807578,0.25,Homo sapiens,Khoi-San,2,120,65177,3,0,5,2,5,0
Posterior,UVS142,0,12,22.0,1.99807578,0.25,Homo sapiens,Khoi-San,3,106,66589,58,0,10,1,7,0
Premolar,UVS142,0,8,32.0,1.99807578,0.25,Homo sapiens,Khoi-San,2,383,71985,44,0,5,2,4,0
Anterior,UVS2,0,12,42.0,3.60361662,0.25,Homo sapiens,Khoi-San,2,324,69617,8,0,5,2,4,1
Posterior,UVS2,0,12,27.0,3.60361662,0.25,Homo sapiens,Khoi-San,4,324,63123,71,0,13,2,3,1
Premolar,UVS2,0,8,32.0,3.60361662,0.25,Homo sapiens,Khoi-San,2,324,68395,102,0,5,2,5,0
Anterior,UVS22,7,12,27.0,2.98325724,0.75,Homo sapiens,Khoi-San,4,120,69914,44,0,13,2,1,0
Posterior,UVS22,4,12,27.0,2.98325724,0.75,Homo sapiens,Khoi-San,2,145,71969,3,0,6,2,5,0
Premolar,UVS22,0,8,32.0,2.98325724,0.75,Homo sapiens,Khoi-San,2,106,71548,3,0,5,2,4,0
Anterior,UVS24,2,9,37.0,3.54689952,0.75,Homo sapiens,Khoi-San,2,383,71910,15,0,5,1,4,0
Posterior,UVS24,0,12,42.0,3.54689952,0.75,Homo sapiens,Khoi-San,4,383,62000,44,0,13,2,3,0
Premolar,UVS24,0,8,32.0,3.54689952,0.75,Homo sapiens,Khoi-San,3,383,66167,8,0,10,2,4,0
Anterior,UVS28,3,6,32.0,7.8,0.25,Homo sapiens,Khoi-San,2,383,71837,8,0,6,2,5,0
Posterior,UVS28,2,5,37.0,7.8,0.25,Homo sapiens,Khoi-San,4,383,67157,3,0,13,2,3,0
Premolar,UVS28,1,4,22.0,7.8,0.25,Homo sapiens,Khoi-San,2,145,70615,8,0,5,2,5,1
Anterior,UVS29,0,12,27.0,2.26582834,0.75,Homo sapiens,Khoi-San or bushman half-caste,4,324,64550,44,0,13,2,3,0
Posterior,UVS29,0,12,27.0,2.26582834,0.75,Homo sapiens,Khoi-San or bushman half-caste,3,166,71498,58,0,10,2,7,0
Premolar,UVS29,0,8,27.0,2.26582834,0.75,Homo sapiens,Khoi-San or bushman half-caste,2,120,68916,8,0,5,2,4,0
Anterior,UVS3,0,12,32.0,3.32060722,0.75,Homo sapiens,Khoi-San,3,120,70185,7,0,10,2,7,0
Posterior,UVS3,0,12,32.0,3.32060722,0.75,Homo sapiens,Khoi-San,3,383,63487,32,0,10,2,7,0
Premolar,UVS3,0,8,22.0,3.32060722,0.75,Homo sapiens,Khoi-San,2,166,71308,7,0,5,1,1,0
Anterior,UVS34,0,6,27.0,3.37708808,0.5,Homo sapiens,Khoi-San or bushman half-caste,2,120,72421,31,0,5,2,1,0
Posterior,UVS34,0,6,27.0,3.37708808,0.5,Homo sapiens,Khoi-San or bushman half-caste,2,106,69005,48,0,5,1,5,0
Premolar,UVS34,0,4,37.0,3.37708808,0.5,Homo sapiens,Khoi-San or bushman half-caste,2,120,61846,7,0,5,1,6,0
Anterior,UVS38,0,12,37.0,2.81576611,0.25,Homo sapiens,Khoi-San,3,120,65813,22,0,10,2,6,0
Posterior,UVS38,0,12,22.0,2.81576611,0.25,Homo sapiens,Khoi-San,3,383,68486,64,0,10,2,6,0
Premolar,UVS38,0,8,37.0,2.81576611,0.25,Homo sapiens,Khoi-San,3,324,62513,102,0,10,1,6,0
Anterior,UVS40,0,12,22.0,3.49137561,0.25,Homo sapiens,Khoi-San,2,145,67405,7,0,5,1,6,0
Posterior,UVS40,0,12,52.0,3.49137561,0.25,Homo sapiens,Khoi-San,2,383,71050,44,0,5,1,5,0
Premolar,UVS40,0,8,22.0,3.49137561,0.25,Homo sapiens,Khoi-San,2,383,73726,8,0,6,2,5,0
Anterior,UVS42,0,6,32.0,2.81576611,0.75,Homo sapiens,Khoi-San,3,106,72462,8,0,10,1,6,0
Posterior,UVS42,0,6,32.0,2.81576611,0.75,Homo sapiens,Khoi-San,4,120,62737,40,0,13,1,3,0
Premolar,UVS42,0,4,22.0,2.81576611,0.75,Homo sapiens,Khoi-San,3,324,62703,40,0,10,2,3,1
Anterior,UVS45,8,12,27.0,9.1,0.25,Homo sapiens,Khoi-San,2,145,68205,7,0,5,1,5,0
Posterior,UVS45,6,8,22.0,9.1,0.25,Homo sapiens,Khoi-San,4,145,64063,34,0,13,1,3,0
Premolar,UVS45,6,8,27.0,9.1,0.25,Homo sapiens,Khoi-San,4,324,62984,102,0,13,1,1,0
Anterior,UVS46,0,12,37.0,1.89297439,0.25,Homo sapiens,Khoi-San,4,106,72512,3,0,13,2,1,0
Posterior,UVS46,0,12,22.0,1.89297439,0.25,Homo sapiens,Khoi-San,2,324,71647,71,0,5,2,5,0
Premolar,UVS46,0,8,37.0,1.89297439,0.25,Homo sapiens,Khoi-San,4,106,67280,93,0,13,1,1,0
Anterior,UVS49,1,13,37.0,3.43363244,0.25,Homo sapiens,Khoi-San or bushman half-caste,2,324,68627,8,0,5,1,6,0
Posterior,UVS49,0,12,42.0,3.43363244,0.25,Homo sapiens,Khoi-San or bushman half-caste,3,166,70243,40,0,10,1,4,1
Premolar,UVS49,0,8,22.0,3.43363244,0.25,Homo sapiens,Khoi-San or bushman half-caste,2,383,71282,3,0,5,1,1,0
Anterior,UVS52,0,12,52.0,4.00197497,0.25,Homo sapiens,Khoi-San or bushman half-caste,3,106,62240,22,0,10,1,4,0
Posterior,UVS52,0,12,27.0,4.00197497,0.25,Homo sapiens,Khoi-San or bushman half-caste,2,120,66456,44,0,5,1,4,0
Premolar,UVS52,0,8,27.0,4.00197497,0.25,Homo sapiens,Khoi-San or bushman half-caste,2,145,66746,51,0,5,1,4,1
Anterior,UVS55,10,11,42.0,9.6,0.25,Homo sapiens,Khoi-San or bushman half-caste,3,120,63933,8,0,10,1,8,0
Posterior,UVS55,6,8,22.0,9.6,0.25,Homo sapiens,Khoi-San or bushman half-caste,3,383,72231,7,0,10,2,2,0
Premolar,UVS55,8,8,22.0,9.6,0.25,Homo sapiens,Khoi-San or bushman half-caste,2,166,68023,1,0,5,2,4,0
Anterior,UVS56,12,12,22.0,10.0,0.25,Homo sapiens,Khoi-San or bushman half-caste,2,145,69880,22,0,5,1,5,0
Posterior,UVS56,8,10,37.0,10.0,0.25,Homo sapiens,Khoi-San or bushman half-caste,3,324,65763,3,0,10,2,7,0
Premolar,UVS56,7,8,37.0,10.0,0.25,Homo sapiens,Khoi-San or bushman half-caste,2,120,71381,48,0,6,1,5,0
Anterior,UVS57,0,12,42.0,2.64926405,0.25,Homo sapiens,Khoi-San or bushman half-caste,2,383,68098,76,0,5,1,5,0
Posterior,UVS57,0,12,47.0,2.64926405,0.25,Homo sapiens,Khoi-San or bushman half-caste,3,106,64485,7,0,10,2,8,0
Premolar,UVS57,2,8,22.0,2.64926405,0.25,Homo sapiens,Khoi-San or bushman half-caste,3,120,73544,7,0,10,2,4,0
Anterior,UVS58,0,6,32.0,2.92732743,0.25,Homo sapiens,Khoi-San or bushman half-caste,2,120,71407,3,0,6,2,5,0
Posterior,UVS58,0,6,22.0,2.92732743,0.25,Homo sapiens,Khoi-San or bushman half-caste,3,324,68437,55,0,10,2,4,1
Premolar,UVS58,0,4,32.0,2.92732743,0.25,Homo sapiens,Khoi-San or bushman half-caste,2,145,67918,3,0,6,2,5,0
Anterior,UVS59,0,12,27.0,2.1579761,0.25,Homo sapiens,Khoi-San or bushman half-caste,3,120,66696,68,0,10,2,8,0
Posterior,UVS59,0,12,37.0,2.1579761,0.25,Homo sapiens,Khoi-San or bushman half-caste,2,383,71001,8,0,5,2,5,0
Premolar,UVS59,0,8,42.0,2.1579761,0.25,Homo sapiens,Khoi-San or bushman half-caste,3,120,69971,7,0,10,1,7,0
Anterior,UVS60,0,6,37.0,2.59401611,0.25,Homo sapiens,Khoi-San or bushman half-caste,2,106,71621,7,0,5,2,4,0
Posterior,UVS60,0,6,32.0,2.59401611,0.25,Homo sapiens,Khoi-San or bushman half-caste,2,106,72363,44,0,5,2,4,0
Premolar,UVS60,0,4,42.0,2.59401611,0.25,Homo sapiens,Khoi-San or bushman half-caste,4,120,70482,8,0,13,1,3,0
Anterior,UVS62,0,6,27.0,2.26582834,0.25,Homo sapiens,Khoi-San or bushman half-caste,2,106,63032,32,0,5,1,5,0
Posterior,UVS62,0,6,22.0,2.26582834,0.25,Homo sapiens,Khoi-San or bushman half-caste,4,120,61655,8,0,13,1,1,0
Premolar,UVS62,0,4,27.0,2.26582834,0.25,Homo sapiens,Khoi-San or bushman half-caste,2,145,72405,7,0,6,1,5,0
Anterior,UVS63,4,12,22.0,3.66038599,0.25,Homo sapiens,Khoi-San or bushman half-caste,2,145,66860,105,0,5,2,4,0
Posterior,UVS63,4,12,52.0,3.66038599,0.25,Homo sapiens,Khoi-San or bushman half-caste,2,383,70821,44,0,5,2,4,0
Premolar,UVS63,2,8,32.0,3.66038599,0.25,Homo sapiens,Khoi-San or bushman half-caste,4,166,70912,32,0,13,2,3,0
Anterior,UVS67,1,12,37.0,3.09538823,0.75,Homo sapiens,Khoi-San or bushman half-caste,3,324,71266,72,0,10,2,4,0
Posterior,UVS67,0,12,32.0,3.09538823,0.75,Homo sapiens,Khoi-San or bushman half-caste,2,120,70128,8,0,6,2,5,0
Premolar,UVS67,0,8,42.0,3.09538823,0.75,Homo sapiens,Khoi-San or bushman half-caste,4,145,62802,41,0,13,2,3,1
Anterior,UVS68,0,12,32.0,1.99807578,0.75,Homo sapiens,Khoi-San or bushman half-caste,2,383,72090,44,0,5,2,5,0
Posterior,UVS68,0,12,27.0,1.99807578,0.75,Homo sapiens,Khoi-San or bushman half-caste,4,383,62638,44,0,13,2,3,0
Premolar,UVS68,0,8,32.0,1.99807578,0.75,Homo sapiens,Khoi-San or bushman half-caste,3,145,70813,44,0,10,2,7,0
Anterior,UVS76,0,12,22.0,2.64926405,0.75,Homo sapiens,Khoi-San or bushman half-caste,2,324,64105,3,0,5,1,4,0
Posterior,UVS76,0,12,22.0,2.64926405,0.75,Homo sapiens,Khoi-San or bushman half-caste,3,166,63172,48,0,10,1,7,0
Premolar,UVS76,0,8,42.0,2.64926405,0.75,Homo sapiens,Khoi-San or bushman half-caste,3,145,64188,44,0,10,1,7,0
