tooth_class,specimen,num_amtl,sockets,age,stdev_age,prob_male,genus,pop,m_focal,num_words,district,refCountry,redCards,n_focal,gender,dyad,deny
Posterior,HTB1221,0,12,32.0,3.92661051,0.5,Homo sapiens,Alaska,3,166,70938,3,0,10,2,5,0
Anterior,UVS29,0,12,27.0,10.0,0.0,Homo sapiens,West Africa,3,106,75051,64,0,10,2,6,0
Anterior,BM1962.25,0,6,22.0,6.16831052,0.5,Homo sapiens,Native Californian,2,106,63404,44,0,10,2,7,0
Premolar,PMN1389,1,8,32.0,4.0457765,0.25,Pongo,Native Californian,2,106,64485,44,0,10,2,5,0
Posterior,HTB1152,0,12,27.0,2.69681693,1.0,Homo sapiens,Native Californian,2,106,61879,8,0,6,2,3,0
Premolar,BM1902.9.2.1,0,4,27.0,2.67965585,0.75,Pan,Khoi-San or bushman half-caste,2,166,72363,3,0,6,2,1,0
Posterior,BM1900.6.28.1,0,4,42.0,4.1148462,0.75,Papio,Native Californian,4,145,62802,44,0,10,1,4,0
Posterior,NMNH278709,0,10,27.0,3.44508735,0.0,Homo sapiens,East Africa,2,383,72512,14,0,13,2,3,0
Premolar,PMN1496,0,11,37.0,3.37708808,0.0,Pongo,Chucki,2,145,70805,8,0,13,2,4,1
Anterior,BM1976.1429,2,6,22.0,3.08917899,0.75,Papio,Native Californian,4,383,70938,8,0,6,1,3,0
Posterior,HTB1758,0,9,22.0,4.28424336,0.25,Homo sapiens,Khoi-San,4,166,61507,44,0,5,2,5,0
Anterior,MH5330,0,8,27.0,20.3446194,0.25,Homo sapiens,West Africa,3,106,67470,44,0,13,2,3,0
Posterior,BM1904.8.2.1,1,12,52.0,4.04495405,0.25,Homo sapiens,Khoi-San,3,324,65961,101,0,10,1,3,0
Posterior,UVS76,1,12,27.0,3.63654073,1.0,Homo sapiens,Native Californian,3,106,69120,44,0,10,2,4,0
Anterior,BM1976.1439,0,4,27.0,4.14023787,0.0,Papio,Borneo,3,120,61747,44,0,5,2,4,0
Anterior,HTB1721,0,12,27.0,9.29798279,0.25,Homo sapiens,Buriat,2,120,72033,27,0,6,2,8,0
Posterior,HTB1737,3,6,27.0,3.86877709,1.0,Homo sapiens,Native Californian,3,145,64477,48,0,10,1,4,1
Posterior,MH22277,0,8,27.0,5.07338879,0.25,Homo sapiens,French Cameroons,3,120,71498,7,0,10,2,6,0
Posterior,BRK126250,0,10,47.0,2.97066069,1.0,Homo sapiens,Chucki,3,145,73726,8,0,6,1,6,1
Posterior,HTB1748,0,12,37.0,4.59386268,1.0,Homo sapiens,Australian aboriginie,3,120,66589,131,0,13,1,5,0
Posterior,HTB3398,3,12,27.0,7.9144902,0.0,Homo sapiens,Australian aboriginie,2,383,65045,8,0,10,2,7,0
Posterior,BRK125679,0,8,32.0,3.30454439,0.5,Homo sapiens,Borneo,3,120,61846,7,0,5,2,4,0
Posterior,HTB0802,0,12,37.0,4.31652929,1.0,Pan,Sami,4,120,68395,44,0,5,2,1,0
Premolar,NMNH226086,0,8,37.0,3.89582582,1.0,Homo sapiens,East Africa,2,106,72447,8,0,13,1,4,0
Premolar,BM1939.1007,0,12,27.0,3.63455838,1.0,Homo sapiens,Native Californian,3,106,68221,15,0,6,2,1,0
Anterior,HTB1503,0,10,32.0,3.79588028,0.25,Homo sapiens,Native Californian,2,120,69625,1,0,10,2,7,0
Posterior,BM1910.10.3.1,0,11,37.0,2.86641,1.0,Pan,Buriat,2,106,68627,44,0,13,2,3,0
Premolar,BRK126767,5,8,57.0,4.94131337,0.5,Pan,Khoi-San,2,383,66498,15,0,13,1,3,0
Posterior,BM1918.11.8.1,0,11,27.0,3.42374303,0.0,Homo sapiens,East Africa,4,106,68551,7,0,5,2,7,1
Anterior,IPHA.47,2,4,22.0,3.42374303,0.0,Pan,West Africa,2,120,68932,44,0,10,1,6,0
Premolar,MH24934C,2,12,42.0,4.1148462,0.0,Papio,Alaska,3,145,63834,8,0,13,2,5,0
Premolar,MH5329,0,8,37.0,3.33164782,0.25,Homo sapiens,East Africa,2,106,64048,52,0,10,1,5,0
Premolar,MH5328,0,12,27.0,2.59401611,1.0,Homo sapiens,Native Californian,4,324,62737,7,0,10,1,1,0
Premolar,BRK126271,1,8,37.0,3.88831042,0.75,Homo sapiens,Native Californian,2,383,72041,44,0,6,2,1,0
Anterior,IPHA.14,0,12,22.0,4.55391036,0.75,Homo sapiens,French Cameroons,2,106,64170,44,0,5,2,6,0
Anterior,PMN3065,1,12,37.0,4.28424336,0.75,Pan,Australian aboriginie,2,324,64592,58,0,10,1,7,0
Anterior,UVS12,0,6,27.0,2.97066069,0.75,Papio,Borneo,2,106,70979,8,0,5,1,1,1
Posterior,HTB1720,3,12,22.0,3.71619727,0.75,Papio,Alaska,2,324,64501,44,0,13,1,5,1
Premolar,NMNH380452,0,4,42.0,3.68843519,1.0,Homo sapiens,Native Californian,3,324,61978,139,0,13,1,5,0
Posterior,UCD2(2)b,0,12,27.0,4.72264949,1.0,Homo sapiens,Borneo,2,120,65458,22,0,13,2,7,0
Posterior,HTB2756,0,8,27.0,10.0,0.25,Homo sapiens,Ebolwa,2,145,63073,8,0,5,1,1,0
Anterior,BRK125610,1,11,27.0,3.56943631,0.0,Pan,Ebolwa,3,120,66191,52,0,5,1,5,0
Posterior,HTB2756,0,8,42.0,3.32060722,1.0,Homo sapiens,Native Californian,3,120,66779,48,0,10,1,3,0
Premolar,NMNH278705,0,8,22.0,2.92732743,0.5,Pan,East Africa,2,383,61549,48,0,13,2,1,0
Anterior,AMNH99.1/72,0,12,37.0,2.09782262,0.25,Pongo,Australian aboriginie,3,383,67991,7,0,6,1,6,0
Posterior,NMNH225032,0,12,32.0,16.4384771,0.75,Homo sapiens,West Africa,3,166,71498,52,0,5,1,1,1
Anterior,BRK125822,0,12,37.0,5.04927738,0.25,Papio,Ebolwa,3,166,63750,101,0,5,1,5,0
Premolar,UVS46,1,12,22.0,3.33164782,1.0,Pongo,West Africa,2,383,69435,8,0,10,2,5,0
Premolar,HTB3436,3,12,22.0,2.81636112,0.0,Homo sapiens,Buriat,2,166,66233,3,0,10,1,1,0
Anterior,HTB1219,5,12,37.0,4.50856156,1.0,Pan,Australian aboriginie,3,106,69492,8,0,13,1,5,0
Posterior,NMNH225028,0,6,32.0,12.5,0.75,Homo sapiens,French Cameroons,2,120,62927,71,0,6,2,4,0
Posterior,MH22278,0,10,42.0,10.0,1.0,Pongo,Native Californian,2,120,67918,44,0,6,1,4,0
Posterior,HTB1726,0,12,27.0,4.40353691,0.25,Papio,Ebolwa,2,166,66787,1,0,13,1,3,0
Anterior,BM1925.5.12.1,1,12,27.0,4.59386268,1.0,Homo sapiens,Alaska,4,145,63073,44,0,13,1,1,0
Premolar,HTB1723,0,8,27.0,2.71270581,0.25,Papio,Buriat,2,383,66142,38,0,10,2,5,0
Anterior,BRK125678,0,7,27.0,3.71761878,0.5,Pongo,Alaska,3,120,63800,8,0,10,2,4,0
Anterior,AMNH99.1/98,0,8,32.0,4.65477138,0.25,Homo sapiens,Buriat,3,106,70847,44,0,13,2,4,0
Posterior,BRK126248,0,4,37.0,3.1661365,0.0,Homo sapiens,East Africa,2,120,70243,72,0,13,2,3,0
Premolar,BRK125679,0,12,27.0,2.59401611,0.75,Papio,Alaska,3,166,75135,7,0,5,1,3,0
Premolar,MH11150,0,8,22.0,11.5228136,0.25,Papio,East Africa,2,106,68189,8,0,10,1,6,0
Anterior,BRK126244,0,12,22.0,2.392161,0.0,Homo sapiens,Buriat,3,106,66860,64,0,13,2,6,0
Posterior,BM1904.11.5.2,1,8,37.0,1.83988868,0.5,Homo sapiens,Yaghan,2,120,71035,3,0,13,1,3,0
Premolar,MH12318,0,12,27.0,15.0,0.5,Pongo,Australian aboriginie,3,166,69088,48,0,10,1,7,0
Anterior,NMNH380451,0,8,17.5,8.23260632,0.0,Homo sapiens,Sami,4,145,66910,72,0,10,1,4,0
Anterior,BM1906.11.1.6,0,12,27.0,3.63654073,1.0,Homo sapiens,Alaska,2,106,66795,8,0,5,2,7,0
Premolar,BM1976.1417,10,6,22.0,2.19399907,0.25,Homo sapiens,Borneo,2,383,67702,7,0,6,1,3,1
Posterior,AMNH99.1/86-C,0,8,37.0,3.36255085,0.25,Papio,West Africa,3,106,67470,44,0,5,1,7,0
Premolar,HTB3538,2,12,17.5,16.8483619,0.25,Homo sapiens,Sami,3,120,64113,70,0,5,2,5,0
Anterior,BM1898.2.28.11,8,6,27.0,2.92732743,1.0,Pan,Australian aboriginie,2,145,65870,44,0,6,1,4,0
Premolar,UVS55,0,8,37.0,5.55632114,0.25,Pan,Borneo,2,145,68197,7,0,10,1,6,0
Premolar,BRK126757,0,10,27.0,8.3,0.0,Homo sapiens,Native Californian,3,383,71654,8,0,6,1,6,0
Anterior,UVS40,0,8,22.0,4.33043687,0.75,Homo sapiens,Alaska,4,166,67991,44,0,13,2,3,0
Posterior,BM1976.1417,0,12,27.0,3.87558812,0.5,Homo sapiens,Chucki,2,120,63461,44,0,13,1,8,0
Anterior,AMNH99.1/84-A,0,11,32.0,4.40353691,0.5,Homo sapiens,Native Californian,2,324,66332,44,0,6,2,6,0
Anterior,IPHA.34,0,6,42.0,2.429595478,0.25,Homo sapiens,Alaska,3,145,61705,7,0,10,1,8,0
Premolar,BM1976.1421,0,12,37.0,1.80774282,0.75,Homo sapiens,Buriat,3,120,68536,3,0,5,2,7,0
Anterior,HTB1741,0,12,42.0,6.79442263,0.75,Pan,Native Californian,2,145,62679,32,0,5,1,1,0
Anterior,AMNH99.1/112,0,12,57.0,5.44029653,0.75,Homo sapiens,Native Californian,4,106,70128,7,0,5,2,6,0
Posterior,HTB1721,0,6,17.5,4.06776118,1.0,Papio,Yaghan,2,145,69781,3,0,5,1,5,1
Anterior,HTB1768,0,12,27.0,2.86641,0.25,Pan,Borneo,2,120,63479,44,0,5,1,4,0
Posterior,IPHA.36,0,12,22.0,3.48559185,0.5,Homo sapiens,Chucki,4,145,65078,27,0,10,2,3,0
Anterior,BM1931.4.1.1,2,8,37.0,5.06022442,0.0,Papio,Chucki,3,324,72215,27,0,5,2,4,0
Anterior,HTB3411,0,12,22.0,17.258272,0.75,Papio,Borneo,2,120,62554,3,0,10,1,7,0
Premolar,BM1886.12.20.10,0,8,52.0,3.72712188,0.75,Papio,West Africa,2,106,64998,64,0,6,1,5,0
Posterior,BM1924.8.6.15,0,12,27.0,9.7611705,0.0,Homo sapiens,Khoi-San or bushman half-caste,4,166,66191,44,0,10,1,6,1
Anterior,HTB1738,0,10,37.0,8.74186019,0.25,Homo sapiens,Buriat,3,383,64758,23,0,10,2,1,0
Posterior,IPHA.1,0,4,17.5,3.45465859,0.0,Pongo,Central Africa,3,383,71050,8,0,10,2,4,0
Anterior,UVS3,5,6,22.0,2.69681693,0.75,Homo sapiens,West Africa,2,324,63487,44,0,10,2,5,0
Premolar,MH5330,0,5,32.0,5.01978364,0.25,Homo sapiens,East Africa,4,324,64626,3,0,5,1,1,0
Posterior,BRK126100,0,4,47.0,5.06666429,0.75,Homo sapiens,Buriat,2,145,62000,55,0,6,2,5,0
Anterior,BRK125458,0,12,52.0,2.68358343,0.0,Homo sapiens,Australian aboriginie,4,106,63180,8,0,5,2,4,0
Anterior,HTB3411,0,6,27.0,2.74721254,0.25,Homo sapiens,Borneo,2,324,70623,7,0,6,1,5,0
Anterior,BM1976.1422,0,8,47.0,3.56943631,0.75,Homo sapiens,Alaska,2,106,61713,44,1,5,2,1,0
Anterior,IPHA.14,2,12,52.0,3.7220627,0.25,Pongo,Australian aboriginie,2,120,69757,71,0,10,2,3,1
Anterior,UVS63,0,12,27.0,3.68843519,0.0,Homo sapiens,Alaska,2,166,63941,44,0,10,1,5,0
Posterior,IPHA.30,0,4,22.0,3.68843519,1.0,Papio,Australian aboriginie,2,166,71787,3,0,10,1,3,0
Posterior,NMNH283615,0,12,37.0,4.86831607,1.0,Homo sapiens,Buriat,2,324,68221,8,0,5,1,5,0
Posterior,HTB1503,0,12,27.0,3.6143239,0.75,Homo sapiens,Australian aboriginie,3,145,68908,44,0,13,1,8,0
Premolar,BM1976.1418,2,8,37.0,3.35489121,0.75,Papio,Khoi-San or bushman half-caste,3,324,72587,44,0,13,1,3,1
Premolar,AMNH99.1/105,0,12,32.0,5.00049123,0.5,Homo sapiens,West Africa,4,383,66472,45,1,5,1,5,0
Posterior,AMNH99.1/77,1,12,27.0,2.72587272,0.25,Homo sapiens,Alaska,3,383,62893,3,0,6,2,4,0
Anterior,BM1939.1021,0,12,37.0,4.47291497,1.0,Homo sapiens,Borneo,2,106,61499,44,0,10,1,6,1
Posterior,BM1936.12.28.1,0,10,22.0,2.95130863,0.25,Homo sapiens,Australian aboriginie,3,120,65078,3,0,13,1,8,0
Anterior,UCD2(L-23-1)b,0,6,27.0,3.36255085,0.25,Homo sapiens,Alaska,2,166,69492,48,0,10,2,4,0
